area,perimeter,eccentricity,solidity,extent,circularity,hu1,hu2,hu3,hu4,hu5,hu6,hu7,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,contrast,homogeneity,energy,correlation
83876.0,2581.5870119269025,0.810699906364509,0.7215698419662597,0.5120634920634921,0.15815176393426622,3.032915374601788,6.743623922243352,9.490778282172812,9.834092035621286,-9.999999999996843,-9.999974380991326,-9.999999999979662,58.87311220723834,101.08077234010146,149.52466872092887,17.720612529437265,158.75478904758,149.74398659652493,312.96542288557214,0.5285992547338907,0.0559910465852069,0.9367158106522382
85393.0,1151.0092347159894,0.44560752465652037,0.984970471532712,0.8365629530937733,0.8099804174234878,3.196368672227663,8.299422907888527,9.983387377388388,9.99999889594217,10.0,9.999999999928034,10.0,74.80887192158607,166.979729017601,236.96787792910425,16.609171711967022,173.50766456266908,236.96787792910425,269.31822496440435,0.46184704028770085,0.10089229622530588,0.8881741674541112
16238.0,489.747258045114,0.5197799956129717,0.9853155339805825,0.8006903353057199,0.8507429811205526,3.1962038909650694,7.996988485854393,9.994994187700875,9.99984811264666,10.0,-9.999999994163257,-10.0,48.76440209037811,105.4702735936059,184.0806025207501,12.477343990162927,187.64967722102674,184.0806025207501,302.4847591362126,0.38025748443760027,0.13780527496740888,0.9603762385406817
20907.0,1227.955410846827,0.9296387378613052,0.7806653971098914,0.5569852941176471,0.1742353969097863,2.9574018133410975,6.1654899247668595,9.5758042522185,9.809637242024289,9.999999999979426,9.999846796558971,9.99999999999017,63.488509021842354,79.73485280151947,102.34781576448243,64.33599240265907,125.63418803418803,105.18390313390313,94.029810298103,0.21867513225657864,0.08664766453557077,0.9873219852627152
54329.0,1051.033621333629,0.37796998986326275,0.9351107592213291,0.7565870098039216,0.6180282935526787,3.193256014813561,8.59685819164829,9.954035709008169,9.99948434410747,-10.0,-9.999999985575029,10.0,83.02679968341033,151.41427230392608,229.88411345690147,15.231736273445122,162.69992085258335,231.72303926079994,98.84721870159132,0.59739471183621,0.1618447782651696,0.9897266051009317
102873.0,1213.4183976444792,0.2643187779576279,0.992159018575314,0.8212298530339196,0.8779911095306995,3.202654929905717,9.210941311548499,9.990917507438537,9.999992458966316,10.0,9.999999999868571,10.0,87.45733088371098,117.91637261477744,175.70605503873708,10.402583768335715,129.9802086067287,175.70605503873708,18.597171011319176,0.4270453433227225,0.07957061560907085,0.9968663656564236
100121.0,2538.275395468971,0.9434182815085348,0.6159283433710852,0.35886692091529504,0.19527990839330323,2.8037343814503273,5.799240491581771,8.929682232593695,9.629425940108716,-9.999999999780528,-9.999265333386214,-9.99999999996183,88.97369183288221,141.72533234785908,178.60329001907692,18.74503850341087,125.10607165329951,178.6090630337292,121.556488929251,0.6578141789011085,0.4485417886440533,0.9936827535185159
28339.0,641.7127701597078,0.26117425401847233,0.9870089161326274,0.7688279978296256,0.8647947042308501,3.1825964208873803,8.377906678510405,9.960113246830405,9.991175412873767,9.999999999999961,9.999999475418743,9.99999999999999,107.35588972431077,217.40556871631134,190.20022659388198,37.59113537267827,131.26017097538366,217.41099323651594,5.5787920183441475,0.6392009532424275,0.10373045865466758,0.9971153572811536
105995.0,1229.7026688919411,0.3737419453925143,0.9910057312751853,0.8209793351302785,0.8808359106316487,3.202088608255791,8.633953986617712,9.99824486150885,9.999997627101347,-10.0,9.999999999891635,-10.0,103.45258738619746,128.99316005471957,206.2636728147554,7.667597528185292,126.18631067503185,206.2636728147554,28.389306358381504,0.34018404221118614,0.11758895011003079,0.99351069349962
30661.0,989.0092347159895,0.6097812922207503,0.8899628468593986,0.7359110983102919,0.3939086208482843,3.135677894794826,7.552504680062693,9.993347154498846,9.988822209287315,-9.999999999999977,-9.999998124347192,9.999999999999998,60.981507452464044,129.42751377972016,229.5923812008741,12.09438700629464,187.00218518639315,229.59273996281922,22.437789140491848,0.5843189083994694,0.07412923602969113,0.9861951975598379
53702.0,953.7371567773473,0.4248176910712489,0.9529403414132094,0.7449712842993091,0.7418958109060901,3.1987482947717796,8.393717114402705,9.990796169357246,9.999921386920349,-10.0,-9.999999999391394,10.0,73.4017541246136,136.49392946258985,188.5587501396596,20.280585453055753,156.66139063722022,192.1421362332874,26.47016903976994,0.5002277540196443,0.12408156327893162,0.9957829560177525
42885.0,1285.5605332682103,0.8496209196113899,0.6035465484483851,0.3765012642225032,0.32608454545284205,2.9003664340859583,6.296905872349589,9.00716614691939,9.591650921745174,-9.999999999873111,-9.999637121032345,9.999999999782629,118.89998834091175,213.10642415763087,243.11801329136063,23.352943919785474,129.9056779759823,243.2631922583654,14.275025466141107,0.8703814934020733,0.5216690743433057,0.9967797743046256
68515.0,3913.949493661167,0.7241266815628868,0.7405746033118595,0.6410580287804787,0.05620372392013477,3.107377628375243,7.0911032633121405,9.964148773974811,9.994278851143953,-9.999999999999998,-9.999998654315847,9.99999999999998,121.79713793937324,143.71173131907992,163.16394258808802,21.00448086032518,65.31771433448556,163.25653280985506,114.86932773853155,0.26102648777057263,0.10380423423248168,0.9832285039610945
